,TimeStamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Cloud,Weather Description Main,Rain (1h)
1896,2024-03-20 00:00:00,291.15,291.04,1023,78,1.76,100,Clouds,0.0
1897,2024-03-20 01:00:00,292.15,292.04,1024,74,1.47,100,Clouds,0.0
1898,2024-03-20 02:00:00,293.15,293.09,1024,72,1.55,100,Clouds,0.0
1899,2024-03-20 03:00:00,293.15,293.03,1024,70,1.98,100,Clouds,0.0
1900,2024-03-20 04:00:00,294.15,294.06,1024,67,2.49,100,Clouds,0.0
1901,2024-03-20 05:00:00,294.15,293.95,1023,63,2.9,100,Clouds,0.0
1902,2024-03-20 06:00:00,294.15,293.92,1022,62,2.29,100,Clouds,0.0
1903,2024-03-20 07:00:00,295.15,294.89,1021,57,1.97,100,Clouds,0.0
1904,2024-03-20 08:00:00,295.15,294.87,1020,56,1.88,100,Clouds,0.0
1905,2024-03-20 09:00:00,295.15,294.92,1020,58,1.89,100,Clouds,0.0
1906,2024-03-20 10:00:00,294.15,293.92,1020,62,1.74,100,Clouds,0.0
1907,2024-03-20 11:00:00,294.15,294.03,1021,66,1.51,100,Clouds,0.0
1908,2024-03-20 12:00:00,293.15,292.98,1021,68,1.42,100,Clouds,0.0
1909,2024-03-20 13:00:00,293.15,293.01,1022,69,1.54,100,Clouds,0.0
1910,2024-03-20 14:00:00,293.15,293.09,1022,72,1.48,100,Clouds,0.0
1911,2024-03-20 15:00:00,293.15,293.14,1022,74,1.24,100,Clouds,0.0
1912,2024-03-20 16:00:00,293.15,293.14,1022,74,1.11,100,Clouds,0.0
1913,2024-03-20 17:00:00,292.15,292.06,1021,75,1.6,100,Clouds,0.0
1914,2024-03-20 18:00:00,292.15,292.12,1020,77,1.88,98,Clouds,0.0
1915,2024-03-20 19:00:00,292.15,292.14,1019,78,1.37,67,Clouds,0.0
1916,2024-03-20 20:00:00,292.15,292.17,1018,79,0.88,65,Clouds,0.0
1917,2024-03-20 21:00:00,291.15,291.07,1018,79,1.61,72,Clouds,0.0
1918,2024-03-20 22:00:00,291.15,291.07,1018,79,1.34,79,Clouds,0.0
1919,2024-03-20 23:00:00,291.15,291.09,1018,80,1.3,78,Rain,0.19
1920,2024-03-21 00:00:00,290.15,289.89,1019,76,1.1,81,Clouds,0.0
1921,2024-03-21 01:00:00,292.15,291.86,1019,67,1.57,69,Clouds,0.0
1922,2024-03-21 02:00:00,294.15,293.9,1019,61,2.75,56,Clouds,0.0
1923,2024-03-21 03:00:00,295.15,294.87,1018,56,3.23,41,Clouds,0.0
1924,2024-03-21 04:00:00,296.15,295.92,1017,54,3.56,34,Clouds,0.0
1925,2024-03-21 05:00:00,298.15,298.06,1015,52,4.09,35,Clouds,0.0
1926,2024-03-21 06:00:00,298.15,298.01,1013,50,4.52,38,Clouds,0.0
1927,2024-03-21 07:00:00,298.15,298.04,1011,51,5.17,98,Clouds,0.0
1928,2024-03-21 08:00:00,299.15,299.15,1010,51,5.88,85,Clouds,0.0
1929,2024-03-21 09:00:00,298.15,298.09,1009,53,6.41,88,Clouds,0.0
1930,2024-03-21 10:00:00,298.15,298.22,1009,58,6.24,82,Clouds,0.0
1931,2024-03-21 11:00:00,297.15,297.33,1010,66,6.12,80,Clouds,0.0
1932,2024-03-21 12:00:00,296.15,296.39,1011,72,5.79,69,Clouds,0.0
1933,2024-03-21 13:00:00,295.15,295.52,1011,81,5.59,87,Clouds,0.0
1934,2024-03-21 14:00:00,294.15,294.52,1012,85,4.96,90,Clouds,0.0
1935,2024-03-21 15:00:00,293.15,293.5,1012,88,4.8,87,Clouds,0.0
1936,2024-03-21 16:00:00,293.15,293.53,1012,89,3.85,87,Clouds,0.0
1937,2024-03-21 17:00:00,292.15,292.46,1011,90,3.77,79,Clouds,0.0
1938,2024-03-21 18:00:00,292.15,292.48,1011,91,3.41,75,Clouds,0.0
1939,2024-03-21 19:00:00,292.15,292.51,1010,92,2.92,32,Clouds,0.0
1940,2024-03-21 20:00:00,291.15,291.46,1009,94,2.65,35,Clouds,0.0
1941,2024-03-21 21:00:00,291.15,291.49,1009,95,2.17,44,Clouds,0.0
1942,2024-03-21 22:00:00,291.15,291.49,1009,95,2.12,47,Clouds,0.0
1943,2024-03-21 23:00:00,292.15,292.61,1010,96,1.52,53,Clouds,0.0
1944,2024-03-22 00:00:00,292.15,292.51,1010,92,1.9,61,Clouds,0.0
1945,2024-03-22 01:00:00,293.15,293.4,1011,84,2.36,100,Clouds,0.0
1946,2024-03-22 02:00:00,293.15,293.22,1011,77,2.96,100,Clouds,0.0
1947,2024-03-22 03:00:00,294.15,294.21,1011,73,3.44,100,Clouds,0.0
1948,2024-03-22 04:00:00,294.15,294.11,1010,69,3.75,100,Clouds,0.0
1949,2024-03-22 05:00:00,294.15,294.03,1008,66,3.98,100,Clouds,0.0
1950,2024-03-22 06:00:00,295.15,295.02,1007,62,3.92,99,Clouds,0.0
1951,2024-03-22 07:00:00,294.15,293.9,1005,61,4.86,93,Clouds,0.0
1952,2024-03-22 08:00:00,294.15,293.87,1004,60,5.87,80,Clouds,0.0
1953,2024-03-22 09:00:00,294.15,294.08,1004,68,6.03,87,Clouds,0.0
1954,2024-03-22 10:00:00,295.15,295.29,1005,72,5.77,90,Clouds,0.0
1955,2024-03-22 11:00:00,295.15,295.49,1005,80,5.59,92,Clouds,0.0
1956,2024-03-22 12:00:00,295.15,295.68,1006,87,4.89,84,Clouds,0.0
1957,2024-03-22 13:00:00,295.15,295.68,1007,87,4.74,60,Clouds,0.0
1958,2024-03-22 14:00:00,296.15,296.88,1008,91,4.79,75,Clouds,0.0
1959,2024-03-22 15:00:00,295.15,295.81,1008,92,4.76,83,Clouds,0.0
1960,2024-03-22 16:00:00,295.15,295.86,1008,94,4.33,87,Clouds,0.0
1961,2024-03-22 17:00:00,295.15,295.86,1007,94,4.5,89,Clouds,0.0
1962,2024-03-22 18:00:00,295.15,295.89,1007,95,3.66,83,Clouds,0.0
1963,2024-03-22 19:00:00,295.15,295.89,1006,95,3.66,64,Clouds,0.0
1964,2024-03-22 20:00:00,295.15,295.89,1006,95,3.82,61,Clouds,0.0
1965,2024-03-22 21:00:00,295.15,295.89,1006,95,3.9,58,Clouds,0.0
1966,2024-03-22 22:00:00,295.15,295.86,1006,94,3.88,62,Clouds,0.0
1967,2024-03-22 23:00:00,295.15,295.86,1007,94,3.88,66,Clouds,0.0
1968,2024-03-23 00:00:00,295.15,295.81,1008,92,3.92,71,Clouds,0.0
1969,2024-03-23 01:00:00,296.15,296.7,1009,84,4.6,67,Clouds,0.0
1970,2024-03-23 02:00:00,296.15,296.49,1009,76,4.69,65,Clouds,0.0
1971,2024-03-23 03:00:00,297.15,297.36,1009,67,4.98,59,Clouds,0.0
1972,2024-03-23 04:00:00,299.15,299.15,1008,60,5.16,61,Clouds,0.0
1973,2024-03-23 05:00:00,300.15,300.82,1007,54,5.76,50,Clouds,0.0
1974,2024-03-23 06:00:00,302.15,302.93,1005,51,6.48,43,Clouds,0.0
1975,2024-03-23 07:00:00,302.15,303.19,1004,53,7.24,36,Clouds,0.0
1976,2024-03-23 08:00:00,302.15,303.6,1003,56,8.04,53,Clouds,0.0
1977,2024-03-23 09:00:00,302.15,304.18,1003,60,7.48,43,Clouds,0.0
1978,2024-03-23 10:00:00,301.15,303.3,1004,66,6.96,35,Clouds,0.0
1979,2024-03-23 11:00:00,301.15,304.51,1005,75,6.32,46,Clouds,0.0
1980,2024-03-23 12:00:00,300.15,302.89,1006,80,5.59,47,Clouds,0.0
1981,2024-03-23 13:00:00,299.15,299.15,1007,83,4.79,3,Clear,0.0
1982,2024-03-23 14:00:00,299.15,299.15,1008,83,4.99,45,Clouds,0.0
1983,2024-03-23 15:00:00,298.15,298.9,1008,84,5.04,32,Clouds,0.0
1984,2024-03-23 16:00:00,298.15,298.92,1008,85,4.9,26,Clouds,0.0
1985,2024-03-23 17:00:00,298.15,298.95,1008,86,4.59,24,Clouds,0.0
1986,2024-03-23 18:00:00,297.15,297.9,1008,88,4.23,23,Clouds,0.0
1987,2024-03-23 19:00:00,297.15,297.9,1008,88,3.98,37,Clouds,0.0
1988,2024-03-23 20:00:00,297.15,297.96,1008,90,3.39,41,Clouds,0.0
1989,2024-03-23 21:00:00,297.15,297.98,1008,91,3.34,40,Clouds,0.0
1990,2024-03-23 22:00:00,297.15,298.01,1008,92,3.25,42,Clouds,0.0
1991,2024-03-23 23:00:00,297.15,297.98,1009,91,3.5,48,Clouds,0.0
1992,2024-03-24 00:00:00,297.15,297.88,1010,87,3.56,56,Clouds,0.0
1993,2024-03-24 01:00:00,297.15,297.83,1011,85,3.31,100,Clouds,0.0
1994,2024-03-24 02:00:00,297.15,297.72,1012,81,3.41,100,Clouds,0.0
1995,2024-03-24 03:00:00,297.15,297.59,1012,76,3.49,100,Clouds,0.0
1996,2024-03-24 04:00:00,298.15,298.64,1011,74,3.64,100,Clouds,0.0
1997,2024-03-24 05:00:00,298.15,298.48,1010,68,3.85,99,Clouds,0.0
1998,2024-03-24 06:00:00,298.15,298.32,1009,62,3.96,98,Clouds,0.0
1999,2024-03-24 07:00:00,298.15,298.38,1008,64,4.56,98,Clouds,0.0
2000,2024-03-24 08:00:00,298.15,298.3,1007,61,6.3,86,Clouds,0.0
2001,2024-03-24 09:00:00,298.15,298.46,1007,67,6.76,74,Clouds,0.0
2002,2024-03-24 10:00:00,298.15,298.64,1008,74,6.72,66,Clouds,0.0
2003,2024-03-24 11:00:00,298.15,298.82,1009,81,5.69,67,Clouds,0.0
2004,2024-03-24 12:00:00,298.15,298.9,1009,84,5.44,68,Clouds,0.0
2005,2024-03-24 13:00:00,298.15,299.06,1011,90,4.56,22,Clouds,0.0
2006,2024-03-24 14:00:00,298.15,299.08,1012,91,3.82,27,Clouds,0.0
2007,2024-03-24 15:00:00,297.15,297.98,1012,91,4.21,39,Clouds,0.0
2008,2024-03-24 16:00:00,297.15,297.98,1011,91,4.76,47,Clouds,0.0
2009,2024-03-24 17:00:00,297.15,297.98,1011,91,4.82,56,Clouds,0.0
2010,2024-03-24 18:00:00,297.15,297.96,1010,90,3.83,62,Clouds,0.0
2011,2024-03-24 19:00:00,297.15,297.96,1010,90,3.06,83,Clouds,0.0
2012,2024-03-24 20:00:00,297.15,298.01,1010,92,2.64,91,Clouds,0.0
2013,2024-03-24 21:00:00,297.15,298.01,1010,92,3.19,94,Clouds,0.0
2014,2024-03-24 22:00:00,297.15,297.98,1010,91,2.8,96,Clouds,0.0
2015,2024-03-24 23:00:00,296.15,296.83,1011,89,2.33,97,Clouds,0.0
2016,2024-03-25 00:00:00,297.15,297.9,1012,88,1.97,97,Clouds,0.0
2017,2024-03-25 01:00:00,297.15,297.9,1014,88,2.17,100,Clouds,0.0
2018,2024-03-25 02:00:00,298.15,298.95,1014,86,2.17,100,Clouds,0.0
2019,2024-03-25 03:00:00,299.15,299.15,1014,83,1.9,100,Clouds,0.0
2020,2024-03-25 04:00:00,299.15,299.15,1013,79,1.86,100,Clouds,0.0
2021,2024-03-25 05:00:00,301.15,304.65,1013,76,1.91,100,Clouds,0.0
2022,2024-03-25 06:00:00,302.15,306.64,1012,74,1.5,100,Clouds,0.0
2023,2024-03-25 07:00:00,303.15,308.68,1010,72,3.08,100,Clouds,0.0
2024,2024-03-25 08:00:00,303.15,307.71,1010,68,3.8,83,Clouds,0.0
2025,2024-03-25 09:00:00,303.15,307.25,1009,66,4.46,75,Clouds,0.0
2026,2024-03-25 10:00:00,303.15,307.48,1009,67,4.23,70,Clouds,0.0
2027,2024-03-25 11:00:00,301.15,304.09,1010,72,3.66,70,Clouds,0.0
2028,2024-03-25 12:00:00,300.15,302.7,1011,78,4.05,65,Clouds,0.0
2029,2024-03-25 13:00:00,299.15,299.15,1013,86,4.0,17,Clouds,0.0
2030,2024-03-25 14:00:00,299.15,299.15,1013,90,4.09,11,Clouds,0.0
2031,2024-03-25 15:00:00,298.15,299.13,1014,93,3.82,11,Clouds,0.0
2032,2024-03-25 16:00:00,298.15,299.16,1014,94,3.43,12,Clouds,0.0
2033,2024-03-25 17:00:00,298.15,299.19,1014,95,3.22,15,Clouds,0.0
2034,2024-03-25 18:00:00,297.15,298.11,1013,96,3.07,18,Clouds,0.0
2035,2024-03-25 19:00:00,297.15,298.09,1013,95,3.03,50,Clouds,0.0
2036,2024-03-25 20:00:00,297.15,298.06,1013,94,2.86,53,Clouds,0.0
2037,2024-03-25 21:00:00,297.15,298.01,1013,92,2.67,68,Clouds,0.0
2038,2024-03-25 22:00:00,296.15,296.86,1014,90,2.53,76,Clouds,0.0
2039,2024-03-25 23:00:00,296.15,296.88,1015,91,2.5,81,Clouds,0.0
2040,2024-03-26 00:00:00,296.15,296.83,1016,89,2.43,91,Clouds,0.0
2041,2024-03-26 01:00:00,297.15,297.83,1017,85,2.27,100,Clouds,0.0
2042,2024-03-26 02:00:00,299.15,299.15,1018,78,2.2,100,Clouds,0.0
2043,2024-03-26 03:00:00,301.15,303.95,1017,71,2.57,100,Clouds,0.0
2044,2024-03-26 04:00:00,302.15,305.16,1017,66,3.08,100,Clouds,0.0
2045,2024-03-26 05:00:00,303.15,306.6,1016,63,3.04,100,Clouds,0.0
2046,2024-03-26 06:00:00,303.15,305.59,1015,58,4.28,100,Clouds,0.0
2047,2024-03-26 07:00:00,302.15,303.74,1013,57,4.32,99,Clouds,0.0
2048,2024-03-26 08:00:00,303.15,304.69,1013,53,4.83,89,Clouds,0.0
2049,2024-03-26 09:00:00,303.15,304.69,1012,53,4.91,81,Clouds,0.0
2050,2024-03-26 10:00:00,302.15,303.88,1012,58,5.3,82,Clouds,0.0
2051,2024-03-26 11:00:00,301.15,303.43,1013,67,5.07,70,Clouds,0.0
2052,2024-03-26 12:00:00,300.15,302.35,1014,74,4.7,61,Clouds,0.0
2053,2024-03-26 13:00:00,299.15,299.15,1015,79,4.28,100,Clouds,0.0
2054,2024-03-26 14:00:00,299.15,299.15,1016,82,4.22,100,Clouds,0.0
2055,2024-03-26 15:00:00,299.15,299.15,1016,84,3.9,98,Clouds,0.0
2056,2024-03-26 16:00:00,298.15,298.92,1016,85,3.82,98,Clouds,0.0
2057,2024-03-26 17:00:00,298.15,298.95,1015,86,3.86,99,Clouds,0.0
2058,2024-03-26 18:00:00,297.15,297.9,1015,88,3.57,98,Rain,0.4
2059,2024-03-26 19:00:00,297.15,297.83,1015,85,3.74,100,Clouds,0.0
2060,2024-03-26 20:00:00,296.15,296.78,1014,87,3.45,100,Rain,0.22
2061,2024-03-26 21:00:00,297.15,297.9,1014,88,2.8,100,Rain,0.31
2062,2024-03-26 22:00:00,297.15,297.93,1015,89,2.73,100,Clouds,0.0
2063,2024-03-26 23:00:00,296.15,296.83,1015,89,2.77,100,Rain,0.17
2064,2024-03-27 00:00:00,297.15,297.9,1016,88,2.88,100,Clouds,0.0
2065,2024-03-27 01:00:00,297.15,297.8,1017,84,3.47,100,Clouds,0.0
2066,2024-03-27 02:00:00,298.15,298.85,1017,82,3.8,100,Clouds,0.0
2067,2024-03-27 03:00:00,299.15,299.15,1017,79,4.04,100,Clouds,0.0
2068,2024-03-27 04:00:00,300.15,302.01,1017,70,4.6,100,Clouds,0.0
2069,2024-03-27 05:00:00,301.15,303.43,1015,67,4.3,100,Clouds,0.0
2070,2024-03-27 06:00:00,303.15,307.03,1013,65,5.87,100,Clouds,0.0
2071,2024-03-27 07:00:00,302.15,305.51,1013,68,4.85,100,Clouds,0.0
2072,2024-03-27 08:00:00,302.15,304.18,1012,60,4.12,100,Clouds,0.0
2073,2024-03-27 09:00:00,301.15,303.3,1012,66,1.78,100,Clouds,0.0
2074,2024-03-27 10:00:00,301.15,304.09,1012,72,4.44,100,Clouds,0.0
2075,2024-03-27 11:00:00,300.15,302.17,1011,72,6.15,100,Clouds,0.0
2076,2024-03-27 12:00:00,300.15,302.43,1012,75,5.79,99,Clouds,0.0
2077,2024-03-27 13:00:00,299.15,299.15,1013,78,4.86,100,Clouds,0.0
2078,2024-03-27 14:00:00,299.15,299.15,1013,82,4.95,100,Clouds,0.0
2079,2024-03-27 15:00:00,299.15,299.15,1014,83,4.35,100,Clouds,0.0
2080,2024-03-27 16:00:00,299.15,299.15,1013,85,4.29,100,Clouds,0.0
2081,2024-03-27 17:00:00,298.15,298.95,1013,86,3.94,100,Clouds,0.0
2082,2024-03-27 18:00:00,298.15,299.03,1012,89,3.67,100,Rain,0.11
2083,2024-03-27 19:00:00,298.15,299.08,1011,91,3.62,100,Clouds,0.0
2084,2024-03-27 20:00:00,297.15,298.03,1011,93,3.4,100,Clouds,0.0
2085,2024-03-27 21:00:00,297.15,298.03,1011,93,3.03,100,Clouds,0.0
2086,2024-03-27 22:00:00,297.15,298.03,1012,93,2.68,100,Clouds,0.0
2087,2024-03-27 23:00:00,297.15,298.03,1012,93,2.11,100,Clouds,0.0
2088,2024-03-28 00:00:00,297.15,298.01,1013,92,2.08,100,Clouds,0.0
2089,2024-03-28 01:00:00,297.15,297.96,1014,90,1.57,100,Clouds,0.0
2090,2024-03-28 02:00:00,298.15,298.95,1014,86,1.7,100,Clouds,0.0
2091,2024-03-28 03:00:00,298.15,298.87,1014,83,1.27,100,Clouds,0.0
2092,2024-03-28 04:00:00,299.15,299.15,1014,81,0.64,100,Clouds,0.0
2093,2024-03-28 05:00:00,298.15,298.79,1013,80,1.43,100,Clouds,0.0
2094,2024-03-28 06:00:00,298.15,298.74,1012,78,2.04,100,Clouds,0.0
2095,2024-03-28 07:00:00,297.15,297.41,1010,69,1.99,100,Clouds,0.0
2096,2024-03-28 08:00:00,296.15,296.31,1009,69,3.7,92,Clouds,0.0
2097,2024-03-28 09:00:00,297.15,297.56,1009,75,3.15,95,Rain,0.42
2098,2024-03-28 10:00:00,298.15,298.77,1009,79,4.92,91,Rain,1.09
2099,2024-03-28 11:00:00,297.15,297.77,1010,83,4.02,85,Rain,0.55
2100,2024-03-28 12:00:00,297.15,297.9,1011,88,2.68,76,Rain,0.22
2101,2024-03-28 13:00:00,297.15,297.93,1013,89,1.54,96,Rain,0.17
2102,2024-03-28 14:00:00,297.15,298.01,1014,92,2.91,99,Rain,1.05
2103,2024-03-28 15:00:00,297.15,298.03,1015,93,2.54,98,Rain,0.27
2104,2024-03-28 16:00:00,298.15,299.11,1015,92,2.6,99,Clouds,0.0
2105,2024-03-28 17:00:00,298.15,299.11,1014,92,2.77,99,Clouds,0.0
2106,2024-03-28 18:00:00,297.15,298.01,1013,92,2.19,99,Clouds,0.0
2107,2024-03-28 19:00:00,297.15,298.11,1013,96,1.99,66,Clouds,0.0
2108,2024-03-28 20:00:00,296.15,297.01,1012,96,1.34,49,Clouds,0.0
2109,2024-03-28 21:00:00,296.15,296.99,1012,95,1.78,65,Rain,0.16
2110,2024-03-28 22:00:00,296.15,296.96,1013,94,1.94,70,Clouds,0.0
2111,2024-03-28 23:00:00,295.15,295.78,1013,91,1.83,75,Clouds,0.0
2112,2024-03-29 00:00:00,295.15,295.65,1014,86,2.2,78,Clouds,0.0
2113,2024-03-29 01:00:00,296.15,296.59,1015,80,1.96,70,Rain,0.42
2114,2024-03-29 02:00:00,297.15,297.56,1015,75,1.59,68,Clouds,0.0
2115,2024-03-29 03:00:00,300.15,301.68,1015,66,1.92,56,Clouds,0.0
2116,2024-03-29 04:00:00,300.15,301.09,1014,58,2.92,50,Rain,1.54
2117,2024-03-29 05:00:00,299.15,299.15,1012,54,3.7,53,Rain,3.1
2118,2024-03-29 06:00:00,297.15,296.96,1011,52,3.89,58,Rain,2.37
2119,2024-03-29 07:00:00,294.15,293.56,1009,48,4.12,73,Clouds,0.0
2120,2024-03-29 08:00:00,295.15,294.69,1008,49,5.64,66,Clouds,0.0
2121,2024-03-29 09:00:00,296.15,296.02,1008,58,4.77,76,Clouds,0.0
2122,2024-03-29 10:00:00,296.15,296.31,1008,69,6.36,82,Clouds,0.0
2123,2024-03-29 11:00:00,296.15,296.41,1009,73,5.27,78,Clouds,0.0
2124,2024-03-29 12:00:00,295.15,295.44,1010,78,4.0,66,Clouds,0.0
2125,2024-03-29 13:00:00,295.15,295.52,1010,81,5.26,1,Rain,0.13
2126,2024-03-29 14:00:00,295.15,295.47,1011,79,4.01,13,Clouds,0.0
2127,2024-03-29 15:00:00,295.15,295.52,1012,81,3.51,10,Clear,0.0
2128,2024-03-29 16:00:00,295.15,295.55,1012,82,3.66,9,Clear,0.0
2129,2024-03-29 17:00:00,295.15,295.57,1011,83,3.35,8,Clear,0.0
2130,2024-03-29 18:00:00,295.15,295.63,1011,85,3.35,8,Clear,0.0
2131,2024-03-29 19:00:00,295.15,295.68,1011,87,3.12,2,Rain,0.17
2132,2024-03-29 20:00:00,295.15,295.83,1011,93,2.42,9,Rain,0.75
2133,2024-03-29 21:00:00,295.15,295.86,1011,94,2.26,13,Clouds,0.0
2134,2024-03-29 22:00:00,295.15,295.86,1011,94,2.15,16,Clouds,0.0
2135,2024-03-29 23:00:00,295.15,295.86,1012,94,1.79,23,Clouds,0.0
2136,2024-03-30 00:00:00,295.15,295.76,1013,90,2.08,30,Clouds,0.0
2137,2024-03-30 01:00:00,296.15,296.72,1013,85,2.25,66,Clouds,0.0
2138,2024-03-30 02:00:00,297.15,297.69,1014,80,2.92,91,Clouds,0.0
2139,2024-03-30 03:00:00,298.15,298.64,1013,74,3.12,90,Clouds,0.0
2140,2024-03-30 04:00:00,301.55,304.31,1013,68,3.2,89,Clouds,0.0
2141,2024-03-30 05:00:00,299.15,299.15,1011,63,3.01,85,Clouds,0.0
2142,2024-03-30 06:00:00,300.15,301.09,1010,58,3.23,81,Clouds,0.0
2143,2024-03-30 07:00:00,301.15,301.88,1008,53,4.39,48,Clouds,0.0
2144,2024-03-30 08:00:00,303.15,304.52,1007,52,3.95,24,Clouds,0.0
2145,2024-03-30 09:00:00,303.15,306.6,1006,63,4.57,47,Clouds,0.0
2146,2024-03-30 10:00:00,302.15,305.51,1007,68,5.67,52,Clouds,0.0
2147,2024-03-30 11:00:00,301.15,304.36,1007,74,4.35,60,Clouds,0.0
2148,2024-03-30 12:00:00,300.15,302.8,1008,79,5.04,62,Clouds,0.0
2149,2024-03-30 13:00:00,300.15,303.27,1008,84,4.49,70,Clouds,0.0
2150,2024-03-30 14:00:00,299.15,299.15,1009,88,4.38,44,Clouds,0.0
2151,2024-03-30 15:00:00,298.15,299.06,1010,90,4.11,60,Clouds,0.0
2152,2024-03-30 16:00:00,298.15,299.03,1010,89,3.76,69,Clouds,0.0
2153,2024-03-30 17:00:00,298.15,299.08,1009,91,3.1,71,Clouds,0.0
2154,2024-03-30 18:00:00,298.15,299.13,1009,93,2.85,74,Clouds,0.0
2155,2024-03-30 19:00:00,298.15,299.19,1008,95,2.73,82,Clouds,0.0
2156,2024-03-30 20:00:00,298.15,299.19,1008,95,1.87,56,Clouds,0.0
2157,2024-03-30 21:00:00,298.15,299.19,1008,95,1.79,53,Clouds,0.0
2158,2024-03-30 22:00:00,298.15,299.19,1008,95,1.47,54,Clouds,0.0
2159,2024-03-30 23:00:00,297.15,298.06,1009,94,1.01,58,Clouds,0.0
2160,2024-03-31 00:00:00,297.15,297.96,1009,90,1.31,81,Clouds,0.0
2161,2024-03-31 01:00:00,298.15,298.95,1010,86,1.28,100,Clouds,0.0
2162,2024-03-31 02:00:00,299.15,299.15,1010,80,1.19,97,Clouds,0.0
2163,2024-03-31 03:00:00,300.15,302.01,1009,70,1.22,87,Clouds,0.0
2164,2024-03-31 04:00:00,301.15,302.49,1009,59,0.94,71,Clouds,0.0
2165,2024-03-31 05:00:00,302.15,303.06,1007,52,1.29,69,Clouds,0.0
2166,2024-03-31 06:00:00,303.15,303.2,1005,43,1.55,51,Clouds,0.0
2167,2024-03-31 07:00:00,304.15,303.78,1003,38,2.98,35,Clouds,0.0
2168,2024-03-31 08:00:00,305.15,304.77,1002,36,3.84,54,Clouds,0.0
2169,2024-03-31 09:00:00,305.15,305.43,1002,40,5.14,67,Clouds,0.0
2170,2024-03-31 10:00:00,305.15,307.51,1002,50,5.52,75,Clouds,0.0
2171,2024-03-31 11:00:00,304.15,309.03,1003,64,5.87,80,Clouds,0.0
2172,2024-03-31 12:00:00,303.15,307.95,1004,69,5.36,58,Clouds,0.0
2173,2024-03-31 13:00:00,301.15,304.22,1005,73,5.72,7,Clear,0.0
2174,2024-03-31 14:00:00,300.15,302.52,1005,76,5.46,11,Clouds,0.0
2175,2024-03-31 15:00:00,300.15,302.7,1005,78,5.1,12,Clouds,0.0
2176,2024-03-31 16:00:00,299.15,299.15,1005,79,4.64,9,Clear,0.0
2177,2024-03-31 17:00:00,299.15,299.15,1004,80,4.01,8,Clear,0.0
2178,2024-03-31 18:00:00,298.15,298.92,1004,85,2.86,19,Clouds,0.0
2179,2024-03-31 19:00:00,299.15,299.15,1004,87,2.58,5,Clear,0.0
2180,2024-03-31 20:00:00,298.15,299.0,1003,88,2.67,8,Clear,0.0
2181,2024-03-31 21:00:00,298.15,299.03,1003,89,2.3,8,Clear,0.0
2182,2024-03-31 22:00:00,298.15,299.08,1004,91,2.2,7,Clear,0.0
2183,2024-03-31 23:00:00,298.15,299.13,1005,93,2.17,10,Clear,0.0
2184,2024-04-01 00:00:00,298.15,298.98,1005,87,2.4,42,Clouds,0.0
2185,2024-04-01 01:00:00,299.15,299.15,1006,76,2.07,99,Clouds,0.0
2186,2024-04-01 02:00:00,299.15,299.15,1006,66,1.55,99,Clouds,0.0
2187,2024-04-01 03:00:00,300.15,300.82,1006,54,2.27,100,Clouds,0.0
2188,2024-04-01 04:00:00,301.15,301.03,1005,43,2.67,99,Clouds,0.0
2189,2024-04-01 05:00:00,302.15,301.28,1004,34,2.5,99,Clouds,0.0
2190,2024-04-01 06:00:00,304.15,302.27,1002,21,2.78,95,Clouds,0.0
2191,2024-04-01 07:00:00,305.15,303.08,1001,19,1.78,40,Clouds,0.0
2192,2024-04-01 08:00:00,306.15,304.09,1000,20,2.55,27,Clouds,0.0
2193,2024-04-01 09:00:00,306.15,305.95,999,35,6.71,37,Clouds,0.0
2194,2024-04-01 10:00:00,305.15,306.82,1000,47,6.32,40,Clouds,0.0
2195,2024-04-01 11:00:00,305.15,310.22,1000,60,6.52,36,Clouds,0.0
2196,2024-04-01 12:00:00,303.15,307.48,1001,67,6.75,30,Clouds,0.0
2197,2024-04-01 13:00:00,301.15,303.69,1002,69,6.63,0,Clear,0.0
2198,2024-04-01 14:00:00,300.15,302.09,1003,71,7.03,0,Clear,0.0
2199,2024-04-01 15:00:00,299.15,299.15,1003,72,7.13,0,Clear,0.0
2200,2024-04-01 16:00:00,299.15,299.15,1003,74,7.5,0,Clear,0.0
2201,2024-04-01 17:00:00,299.15,299.15,1003,77,7.34,0,Clear,0.0
2202,2024-04-01 18:00:00,298.15,298.77,1002,79,6.54,0,Clear,0.0
2203,2024-04-01 19:00:00,298.15,298.82,1001,81,5.85,0,Clear,0.0
2204,2024-04-01 20:00:00,298.15,298.98,1001,87,3.22,0,Clear,0.0
2205,2024-04-01 21:00:00,298.15,299.03,1001,89,2.96,0,Clear,0.0
2206,2024-04-01 22:00:00,298.15,299.08,1002,91,2.51,1,Clear,0.0
2207,2024-04-01 23:00:00,298.15,299.13,1003,93,2.49,1,Clear,0.0
2208,2024-04-02 00:00:00,298.15,298.95,1004,86,3.27,2,Clear,0.0
2209,2024-04-02 01:00:00,299.15,299.15,1004,74,2.76,26,Clouds,0.0
2210,2024-04-02 02:00:00,299.15,299.15,1005,60,2.17,14,Clouds,0.0
2211,2024-04-02 03:00:00,300.15,300.45,1004,48,2.65,10,Clear,0.0
2212,2024-04-02 04:00:00,302.15,301.58,1003,38,2.96,7,Clear,0.0
2213,2024-04-02 05:00:00,302.15,300.97,1002,29,3.26,6,Clear,0.0
